stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station
8220DB001666,1666,Ashtown Roundabout,,53.371597,-6.330596,,,,
8220DB002395,2395,Fortfield Rd N,,53.311502,-6.300585,,,,
8220DB002397,2397,College Drive,,53.306589,-6.300855,,,,
8220DB002398,2398,Fortfield Rd S,,53.30526,-6.29974,,,,
8220DB002410,2410,College Drive,,53.3068543722854,-6.30117510851375,,,,
8220DB002441,2441,Kimmage,,53.31918,-6.29107,,,,
8240DB000332,332,Harristown Depot,,53.417353,-6.278539,,,,
8240DB000661,661,Westend Office Park,,53.3924222501891,-6.38348935657183,,,,
8240DB001181,1181,Lanesborough Rd,,53.405706,-6.300653,,,,
8240DB001182,1182,Lanesborough Rd,,53.40562,-6.300927,,,,
8240DB001550,1550,Meakstown Ctgs,,53.40755,-6.300745,,,,
8240DB001581,1581,Cappagh Cross,,53.3980680129982,-6.3339056498134,,,,
8240DB001631,1631,ALSAA Sports Club,,53.422406,-6.230696,,,,
8220DB000400,400,Shaw Street,,53.344849,-6.25339,,,,
8220DB000525,525,Howth Road,,53.3649608735109,-6.22633091116316,,,,
8220DB000527,527,Ashbrook,,53.3680198762275,-6.21267888054445,,,,
8220DB001188,1188,Collinswood,,53.380018,-6.235596,,,,
8220DB001193,1193,The Yard,,53.3779921991309,-6.22744276884898,,,,
8220DB001478,1478,Inns Quay,,53.345608,-6.272809,,,,
8220DB001479,1479,Ormond Quay Upr,,53.34599,-6.26906,,,,
8220DB001908,1908,Cabra Drive,,53.358691,-6.291256,,,,
8220DB002809,2809,Pearse Stn,,53.34306,-6.24984,,,,
8220DB006367,6367,Lanesborough Ave,,53.403876,-6.291446,,,,
8220DB007213,7213,Mayeston,,53.4062,-6.28487,,,,
8220DB007391,7391,Merrion Sq South,,53.339091,-6.249916,,,,
8220DB007399,7399,The Point,,53.348493,-6.226864,,,,
8220DB007423,7423,Ballygall Parade,,53.385675,-6.288281,,,,
8220DB007426,7426,Ballygall Parade,,53.385456,-6.288064,,,,
8220DB007993,7993,Dorset Street Upr,,53.356447,-6.264739,,,,
8220DB007996,7996,St Stephen's Grn S,,53.337362,-6.262069,,,,
8220DB008002,8002,St Stephen's Grn E,,53.337242,-6.256645,,,,
8220DB008037,8037,St Canice's Church,,53.388059,-6.297987,,,,
8220DB008138,8138,Eccles Place,,53.358118,-6.262865,,,,
8230DB002399,2399,Fortfield Gr,,53.30345,-6.29957,,,,
8230DB004749,4749,Sally Park Close,,53.285427,-6.330448,,,,
8220DB004376,4376,McKee Road,,53.392408,-6.292732,,,,
8220DB004390,4390,Killester Avenue,,53.37189,-6.207662,,,,
8220DB004495,4495,Hawkins Street,,53.346493,-6.257033,,,,
8220DB004680,4680,DCU,,53.384966476354,-6.26533840628639,,,,
8220DB004681,4681,Merrion Square South,,53.339726,-6.251557,,,,
8220DB004788,4788,Oakwood Rd,,53.396935,-6.292506,,,,
8230DB001095,1095,Perrystown,,53.30686,-6.31998,,,,
8230DB001100,1100,Willington Lawn,,53.301203,-6.32356,,,,
8230DB001111,1111,Wellington Road,,53.305281,-6.322125,,,,
8230DB002518,2518,Knocklyon Avenue,,53.288532449668,-6.32438653552512,,,,
8230DB002523,2523,Firhouse Coll,,53.277107,-6.348751,,,,
8230DB002539,2539,Parkwood Lwn,,53.276536,-6.356181,,,,
8230DB004578,4578,Saint Jude's GAA,,53.297563,-6.326118,,,,
8240DB000324,324,Harristown Depot,,53.417723,-6.278644,,,,
8240DB000327,327,Silloge Golf Club,,53.4131980312049,-6.26534792574267,,,,
8240DB000733,733,Forest View,,53.449433,-6.240474,,,,
8240DB000905,905,Yellow Walls Rd,,53.451562,-6.17037,,,,
8240DB001552,1552,Airport Logis Pk,,53.419117,-6.307024,,,,
8240DB001580,1580,Cappagh Cross,,53.3979032077195,-6.33433315208021,,,,
8240DB001838,1838,Waterville Road,,53.3960110854464,-6.37375958722475,,,,
8240DB001840,1840,Blanchardstown Vlge,,53.387961,-6.379283,,,,
8240DB001861,1861,Hartstown Comm Sch,,53.39675,-6.416663,,,,
8240DB001862,1862,Pinebrook Vale,,53.398616,-6.415075,,,,
8240DB001865,1865,Ashfield Gardens,,53.4010446332512,-6.40644280565797,,,,
8240DB001866,1866,Ashfield Park,,53.3999,-6.402816,,,,
8240DB001871,1871,Huntstown Way,,53.39965,-6.402284,,,,
8240DB001872,1872,Huntstown Road,,53.400779,-6.406107,,,,
8240DB001875,1875,Pinebrook Vale,,53.398267,-6.415163,,,,
8240DB001876,1876,Hartstown Comm Sch,,53.396436,-6.416735,,,,
8240DB002171,2171,Linnetfields,,53.39793,-6.442139,,,,
8240DB002510,2510,Rosemount Park,,53.402188,-6.355582,,,,
8220DB004364,4364,Cappagh Hospital,,53.3929113883189,-6.32252918543635,,,,
8220DB004372,4372,Ballygall Rd E,,53.382049,-6.2761,,,,
8220DB004542,4542,Finglas Place,,53.386664,-6.297097,,,,
8220DB004548,4548,Finglas Place,,53.386236,-6.296061,,,,
8230DB000100,100,Willington Green,,53.303074,-6.322377,,,,
8230DB000946,946,Woodbrook Pk,,53.293247,-6.310041,,,,
8230DB001094,1094,Glendale Park,,53.30906,-6.314699,,,,
8230DB001096,1096,Wellington Road,,53.306044273296,-6.3214049672438,,,,
8230DB001099,1099,Willington Lawn,,53.301272,-6.323378,,,,
8230DB001112,1112,Perrystown,,53.307659,-6.318611,,,,
8230DB001113,1113,Glendale Park,,53.308992,-6.3152,,,,
8230DB002548,2548,Green Acre Ct,,53.289503,-6.317974,,,,
8230DB004577,4577,Wellington Lane,,53.295444556127,-6.32312583909486,,,,
8240DB007196,7196,Holywell Dr,,53.444956,-6.212522,,,,
8220DB006004,6004,Parnell Street,,53.352908,-6.260511,,,,
8220DB006276,6276,Seagrave Rise,,53.406094,-6.291929,,,,
8220DB006361,6361,Seagrave Rise,,53.405949,-6.291799,,,,
8230DB006343,6343,Glenvara Park,,53.2796,-6.331574,,,,
8230DB007121,7121,Whitestown Ind Est,,53.278406,-6.373925,,,,
8230DB007180,7180,Kiltipper Wy,,53.27697,-6.372749,,,,
8230DB008017,8017,Ballycullen Ave,,53.276628,-6.341193,,,,
8230DB008024,8024,Ballycullen Ave,,53.276284,-6.342868,,,,
8230DB008026,8026,Saint Jude's GAA,,53.298301,-6.325745,,,,
8240DB003676,3676,Airside,,53.4467824882382,-6.22835845052754,,,,
8240DB003689,3689,Swords Castle,,53.458936,-6.220006,,,,
8240DB003690,3690,Swords Village,,53.456956,-6.221068,,,,
8240DB003709,3709,River Vlly Heights,,53.452632,-6.23611,,,,
8220DB004985,4985,Lanesborough Vw,,53.402321,-6.291418,,,,
8220DB005097,5097,New Street South,,53.338173,-6.27269,,,,
8220DB006068,6068,Ratoath Drive,,53.390282,-6.3171,,,,
8220DB006182,6182,Santry Cross,,53.4022507542153,-6.26535718879149,,,,
8220DB006252,6252,S O'Casey Br,,53.347965,-6.247044,,,,
8230DB007123,7123,Tallaght Stadium,,53.283295,-6.375254,,,,
8230DB007181,7181,Tallaght Square,,53.2856,-6.37238,,,,
8230DB008023,8023,Old Bridge Rd,,53.295054,-6.308979,,,,
8240DB003669,3669,Aircraft Hangars,,53.428466,-6.23508,,,,
8240DB003682,3682,Glasmore Pk,,53.46202,-6.23124,,,,
8240DB003705,3705,Brookdale,,53.452813,-6.244159,,,,
8240DB003706,3706,Forest Crescent,,53.451297,-6.244944,,,,
8240DB003710,3710,River Vlly Dr,,53.452056,-6.231226,,,,
8240DB006015,6015,Cherry Park,,53.448336,-6.238577,,,,
8240DB006117,6117,Swords Pavilions,,53.45438,-6.215875,,,,
8240DB003585,3585,Malahide Stn,,53.450633,-6.154991,,,,
8240DB003629,3629,Broomfield,,53.435515,-6.153223,,,,
8240DB003633,3633,St Andrew's Church,,53.448395,-6.153236,,,,
8240DB003635,3635,Hanlon's Lane,,53.44964,-6.16053,,,,
8240DB003636,3636,St Sylvester's Sch,,53.449422,-6.162166,,,,
8240DB004905,4905,Ormond Avenue,,53.459964,-6.245144,,,,
8240DB004909,4909,Cianlea,,53.465719,-6.239831,,,,
8240DB004915,4915,Ormond Avenue,,53.459863,-6.244997,,,,
8240DB004925,4925,Ballintrane Wd,,53.452161,-6.228601,,,,
8240DB004957,4957,Abbeyvale,,53.459626,-6.250911,,,,
8240DB004958,4958,North Street Park,,53.464997,-6.217207,,,,
8240DB005030,5030,Boroimhe Maples,,53.444564,-6.231477,,,,
8240DB08150,8150,Corporate Park 4B,,53.410695,-6.369685,,,,
8250DB000767,767,UCD,,53.305297,-6.21668,,,,
8250DB002007,2007,Woodbine Road,,53.3088750410388,-6.21611120483354,,,,
8250DB002013,2013,St John of Gods,,53.285314,-6.19446,,,,
8250DB002018,2018,Kill Lane,,53.274459248223,-6.17221515139017,,,,
8250DB002019,2019,Foxrock Avenue,,53.2758161237108,-6.16984795272012,,,,
8250DB002021,2021,Deansgrange Village,,53.2781775543907,-6.1644233682138,,,,
8250DB002022,2022,Kill Abbey,,53.2801026740315,-6.16161140927138,,,,
8250DB002031,2031,Mounttown Rd Lwr,,53.2861123043911,-6.14570933636036,,,,
8250DB002032,2032,York Road,,53.2895238358921,-6.14487156098942,,,,
8250DB002044,2044,Knapton Court,,53.2908723467652,-6.14373306750118,,,,
8250DB002056,2056,Kill Lane,,53.279471,-6.162028,,,,
8250DB002060,2060,Foxrock Church,,53.273955,-6.175086,,,,
8250DB002065,2065,Merville Road,,53.2847992148733,-6.19485659045164,,,,
8250DB002818,2818,St Luke's Crescent,,53.307949,-6.246418,,,,
82202B008257,8257,St Kevin's College,,53.385027,-6.278198,,,,
8220DB000007,7,Parnell Sq West,,53.352841,-6.26457,,,,
8220DB000015,15,Dorset Street Lwr,,53.360267,-6.260978,,,,
8220DB000027,27,Ballymun Road,,53.3794389600107,-6.26658526126003,,,,
8220DB000028,28,Hampstead Avenue,,53.381578637628,-6.26600227077738,,,,
8220DB000029,29,Albert College Park,,53.3834882529457,-6.26566910125417,,,,
8220DB000612,612,Copeland Avenue,,53.3657562265179,-6.2242091299833,,,,
8220DB000762,762,RTÉ Studios,,53.314517,-6.224371,,,,
8220DB000770,770,RTÉ Studios,,53.314636,-6.225732,,,,
8220DB000781,781,Baggot Street,,53.332626,-6.243664,,,,
8220DB000785,785,Pembroke St Lwr,,53.337106,-6.251859,,,,
8220DB000786,786,Leeson Street Lwr,,53.33513,-6.25612,,,,
8220DB000790,790,Stephen's Green Nth,,53.339316,-6.258367,,,,
8220DB002278,2278,Bargy Road,,53.354336,-6.229928,,,,
8240DB001813,1813,Blanchardstown Vlge,,53.38568,-6.374108,,,,
8240DB001841,1841,Church Road,,53.386121,-6.37552,,,,
8240DB001842,1842,Old Navan Road,,53.3849679047261,-6.37133923962534,,,,
8240DB001863,1863,Huntstown Green,,53.400615,-6.413347,,,,
8240DB001867,1867,Whitestown,,53.395808,-6.399962,,,,
8240DB001873,1873,Sacred Heart Church,,53.4017062047205,-6.41022298930775,,,,
8240DB001877,1877,St Ciaran's Church,,53.393422,-6.418531,,,,
8240DB002294,2294,Mill Road,,53.390087,-6.370347,,,,
8240DB003584,3584,Hanlon's Lane,,53.449855,-6.159873,,,,
8240DB003613,3613,Redfern Ave,,53.4351,-6.134622,,,,
8240DB003616,3616,White Sands Hotel,,53.434276,-6.123927,,,,
8240DB003625,3625,St Andrew's Church,,53.447572,-6.152911,,,,
8240DB003626,3626,Hill Drive,,53.444246,-6.152287,,,,
8240DB003627,3627,Seamount Rd,,53.441955,-6.151228,,,,
8240DB003630,3630,Malahide Com School,,53.437718,-6.152097,,,,
8240DB003641,3641,Estuary Road,,53.452725,-6.183586,,,,
8240DB004910,4910,Ardcian Park,,53.466635,-6.23919,,,,
8240DB004912,4912,Lioscian,,53.46414,-6.239384,,,,
8240DB004922,4922,Applewood,,53.469406,-6.230851,,,,
8240DB004976,4976,Indoor Arena,,53.401983727748,-6.36226733035874,,,,
8240DB004978,4978,Corporate Park,,53.409258,-6.370998,,,,
8240DB005028,5028,Boroimhe Maples,,53.4446475315735,-6.23106682512784,,,,
8240DB005071,5071,Alexion,,53.410962,-6.376017,,,,
8240DB005072,5072,Corporate Park,,53.409309,-6.370846,,,,
8240DB005075,5075,Saint Columbas Rise,,53.459663,-6.22359,,,,
8240DB005077,5077,Brackenstown Ave,,53.461075,-6.227266,,,,
8250DB000768,768,UCD Stillorgan Rd,,53.309418,-6.218775,,,,
8250DB002008,2008,Seafield Road,,53.3056004028777,-6.21111575700184,,,,
8220DB000407,407,Custom House,,53.348335,-6.253893,,,,
8220DB000494,494,Clare Street,,53.341436,-6.251682,,,,
8220DB000495,495,Pearse Stn,,53.343591,-6.249747,,,,
8220DB000529,529,Collins Avenue,,53.3705774149451,-6.20761234516729,,,,
8220DB001190,1190,Collinswood,,53.380156,-6.235786,,,,
8220DB001192,1192,Celtic Pk Rd,,53.378633,-6.230663,,,,
8220DB001195,1195,Oak Road,,53.37639,-6.221241,,,,
8220DB001443,1443,Wood Quay,,53.345129,-6.26954,,,,
8220DB001444,1444,Merchant's Quay,,53.34504,-6.27417,,,,
8220DB001805,1805,Dunard,,53.361163,-6.297558,,,,
8220DB001806,1806,Skreen Road,,53.362907,-6.302642,,,,
8220DB001905,1905,Skreen Road,,53.363318,-6.303077,,,,
8220DB001907,1907,Glenbeigh Road,,53.359905,-6.293822,,,,
8220DB007578,7578,S Great George's St,,53.34246,-6.264601,,,,
8220DB007582,7582,College Green,,53.344322,-6.262228,,,,
8220DB007863,7863,Clontarf Rd Stn,,53.363202,-6.226096,,,,
8220DB007883,7883,Ormond Quay Upr,,53.346058,-6.268496,,,,
8220DB002810,2810,Clare Street,,53.340795,-6.250897,,,,
8220DB006363,6363,Hampton Wood,,53.4061452136693,-6.28795578802029,,,,
8220DB007274,7274,Operations Depot,,53.405911,-6.269239,,,,
8220DB007276,7276,Baile na Laochra,,53.406106,-6.280843,,,,
8220DB007277,7277,Baile na Laochra,,53.40592,-6.28043,,,,
8220DB007397,7397,Samuel Beckett Br,,53.347694,-6.2433,,,,
8220DB007424,7424,Ballygall Place,,53.3880117312502,-6.29202130024755,,,,
8220DB007999,7999,Cuffe Street,,53.33751,-6.26456,,,,
8220DB008034,8034,Finglas R Pk,,53.39839,-6.304196,,,,
8220DB008042,8042,Finglas,,53.389678,-6.300327,,,,
8220DB008044,8044,Cuffe Street,,53.33771,-6.26483,,,,
8220DB008240,8240,IKEA Ballymun,,53.406228,-6.27354,,,,
8220DB008244,8244,Hampton Wood,,53.405714,-6.284164,,,,
8220DB008345,8345,Saint Margaret's Rd,,53.40634,-6.27058,,,,
8230DB006132,6132,Wellington Lane,,53.295636,-6.323328,,,,
8220DB002634,2634,Leonard's Corner,,53.332891,-6.27538,,,,
8220DB004890,4890,Sycamore Rd,,53.395168,-6.290863,,,,
8220DB006071,6071,Parnell Street,,53.353091,-6.260114,,,,
8220DB006239,6239,Dolmen Court,,53.398042,-6.271393,,,,
8220DB006241,6241,Crannogue Road,,53.4018159228276,-6.27940673236037,,,,
8220DB006273,6273,Sycamore Rd,,53.395275,-6.290858,,,,
8230DB007122,7122,Tallaght Stadium,,53.282616,-6.374889,,,,
8230DB007183,7183,Kiltipper Wy,,53.277064,-6.372431,,,,
8240DB001545,1545,Westend Office Park,,53.3927566349334,-6.38428863097674,,,,
8240DB001555,1555,Airport Logis Pk,,53.418252,-6.306863,,,,
8240DB001808,1808,Morgan Place,,53.379242,-6.354227,,,,
8240DB001814,1814,Ramor Park,,53.3875618067808,-6.37899788575985,,,,
8240DB001860,1860,St Ciaran's Church,,53.393299,-6.418761,,,,
8240DB001864,1864,Sacred Heart Church,,53.401816,-6.410369,,,,
8240DB001869,1869,Sheepmoor Avenue,,53.396248,-6.399976,,,,
8240DB001870,1870,Scoil Mhuire NS,,53.398057,-6.399412,,,,
8240DB001874,1874,Huntstown Court,,53.4002318019103,-6.41357141919568,,,,
8240DB001878,1878,Oakview,,53.39118,-6.415562,,,,
8240DB001879,1879,Blakestown Cross,,53.391173,-6.409578,,,,
8220DB007585,7585,National Gallery,,53.342037,-6.253475,,,,
8220DB007588,7588,Pearse Street,,53.344985,-6.254075,,,,
8220DB007698,7698,IKEA Ballymun,,53.40643,-6.27476,,,,
8220DB007827,7827,Eastpoint,,53.360514,-6.230534,,,,
8220DB007834,7834,East Wall Road,,53.356413,-6.231764,,,,
8220DB007844,7844,Point Village,,53.348081,-6.229931,,,,
8220DB007851,7851,Whitehall Cross,,53.38233,-6.24367,,,,
8230DB004760,4760,Sally Park Close,,53.2853558740753,-6.33052521086227,,,,
8230DB004861,4861,Rossmore Crescent,,53.296639,-6.321159,,,,
8230DB004865,4865,Rossmore Crescent,,53.296166,-6.321402,,,,
8250DB002009,2009,Radisson Hotel,,53.3033395733521,-6.20780413886588,,,,
8250DB002014,2014,Brewery Road,,53.282118,-6.192915,,,,
8250DB002016,2016,Newtownpark Avenue,,53.2782087321279,-6.18406714943227,,,,
8250DB002017,2017,Foxrock Church,,53.274197,-6.175015,,,,
8250DB002035,2035,Crofton Road,,53.295772349365,-6.14266542172264,,,,
8250DB002040,2040,Dun Laoghaire SC,,53.292791187827,-6.13536904926552,,,,
8250DB002045,2045,Tivoli Terrace Sth,,53.2890770531292,-6.14504092261017,,,,
8250DB002058,2058,Foxrock Avenue,,53.276596,-6.167385,,,,
8250DB002059,2059,Foxrock Park,,53.275174,-6.17076,,,,
8250DB002061,2061,Knocksinna,,53.2757586018588,-6.18018224993879,,,,
8250DB002062,2062,Newtownpark Avenue,,53.279024,-6.186852,,,,
8250DB002084,2084,Seafield Road,,53.30581,-6.21203,,,,
8250DB002896,2896,Millmount Trce,,53.305993,-6.246048,,,,
8250DB002897,2897,St Luke's Crescent,,53.308195,-6.246633,,,,
8250DB004953,4953,UCD,,53.304961,-6.21704,,,,
8250DB007353,7353,Priory Grove,,53.293496,-6.201721,,,,
8250DB007361,7361,Old Bray Road,,53.2705832891548,-6.16623313840373,,,,
8220DB007458,7458,Collins Drive,,53.3900665526326,-6.2905257060846,,,,
8220DB007587,7587,Shaw Street,,53.344458,-6.251228,,,,
8220DB007623,7623,The Point,,53.346861,-6.228878,,,,
8220DB007661,7661,Barry Ave,,53.3952,-6.31103,,,,
8220DB007833,7833,East Wall Road,,53.356574,-6.231742,,,,
8220DB007836,7836,Glasanaon Road,,53.389697,-6.294254,,,,
8220DB007843,7843,Parnell Park,,53.37451,-6.215744,,,,
8220DB007845,7845,Finglas Village,,53.390114,-6.299515,,,,
8220DB007852,7852,Eastpoint,,53.359288,-6.232321,,,,
8230DB004754,4754,Ballycullen Drive,,53.278208,-6.336802,,,,
8230DB004757,4757,Ballycullen Drive,,53.278325,-6.336813,,,,
8230DB004759,4759,Monalea Grove,,53.282443,-6.330444,,,,
8230DB004862,4862,Orwell Park Grn,,53.299205,-6.319543,,,,
8230DB004863,4863,Orwell Park Grn,,53.299303,-6.319479,,,,
8230DB004878,4878,Aylesbury Shop Cntr,,53.276784,-6.366398,,,,
8230DB004880,4880,Aylesbury Shop Cntr,,53.276946,-6.366407,,,,
8220DB004389,4389,Clanawley Rd,,53.373464,-6.210692,,,,
8220DB004546,4546,Plunkett Avenue,,53.398453,-6.307589,,,,
8220DB004793,4793,Avila Park,,53.3922672634008,-6.32082537531738,,,,
8230DB001093,1093,Priory Wk,,53.309979,-6.311676,,,,
8230DB001114,1114,Priory Wk,,53.310344,-6.310806,,,,
8230DB001115,1115,Whitehall Gdns,,53.311532,-6.307407,,,,
8230DB002517,2517,Green Acre Ct,,53.289215,-6.3186,,,,
8230DB002532,2532,Old Bawn SC,,53.275604,-6.354432,,,,
8230DB002542,2542,Firhouse Coll,,53.276793,-6.350098,,,,
8230DB004340,4340,Tallaght Square,,53.28571,-6.37242,,,,
8230DB004347,4347,Tallaght Luas,,53.286222,-6.375007,,,,
8230DB004348,4348,Tallaght Luas,,53.286672,-6.37505,,,,
8240DB003752,3752,Seatown West,,53.462413,-6.218144,,,,
8230DB008016,8016,Killakee Wy,,53.276946,-6.345854,,,,
8230DB008019,8019,Cypress Drive,,53.30205,-6.309423,,,,
8230DB008022,8022,Cypress Gr Rd,,53.298484,-6.309378,,,,
8240DB003653,3653,Feltrim Business Pk,,53.448718,-6.204474,,,,
8240DB003656,3656,Feltrim Business Pk,,53.448528,-6.204422,,,,
8240DB003679,3679,Swords Castle,,53.459082,-6.220136,,,,
8240DB003686,3686,Glasmore Pk,,53.46191,-6.23018,,,,
8240DB003695,3695,Airside,,53.447056,-6.228016,,,,
8240DB003704,3704,River Vlly Rd,,53.453257,-6.239533,,,,
8240DB003707,3707,Brookdale,,53.452351,-6.244554,,,,
8240DB006055,6055,Waterside,,53.452915,-6.197867,,,,
8240DB006107,6107,Lohunda Park,,53.38733,-6.411901,,,,
8240DB006108,6108,Clonsilla Link Road,,53.388135,-6.416382,,,,
8240DB006109,6109,Stonebridge Road,,53.389148,-6.421606,,,,
8240DB006112,6112,Stonebridge Road,,53.3892608583407,-6.42127129469592,,,,
8240DB006113,6113,Lohunda Park,,53.387523,-6.41218,,,,
8240DB006228,6228,Melville Rd,,53.399831,-6.292631,,,,
8240DB006230,6230,Meakstown Ctr,,53.401409,-6.296809,,,,
8240DB006274,6274,Aquatic Centre,,53.3976783860066,-6.37145537264096,,,,
8240DB006310,6310,Holywell Cres,,53.443567,-6.211044,,,,
8240DB007020,7020,Manorfields Drive,,53.394164,-6.431149,,,,
8240DB007021,7021,Manorfields Drive,,53.394055,-6.431093,,,,
8240DB007072,7072,Carlton Hotel,,53.419269,-6.378168,,,,
8240DB007073,7073,Carlton Hotel,,53.419081,-6.378266,,,,
8240DB007099,7099,Mount Garrett,,53.421782,-6.391223,,,,
8240DB007100,7100,Rathmore Crescent,,53.419759,-6.391811,,,,
8240DB007111,7111,Lanesborough Vw,,53.401991,-6.291597,,,,
8240DB007166,7166,Navan Rd Stn,,53.377094,-6.345787,,,,
8250DB003134,3134,Wyattville Road,,53.2469068045075,-6.13603133529264,,,,
8250DB003136,3136,Kentfield,,53.2377373354805,-6.12735061667065,,,,
8250DB003146,3146,St Laurence College,,53.25083,-6.14194,,,,
8250DB003147,3147,Kilbogget Grove,,53.255118,-6.14541,,,,
8250DB003258,3258,Westminister Grove,,53.2725411592868,-6.1719821118064,,,,
8240DB001898,1898,Lohunda Crescent,,53.387598,-6.409757,,,,
8240DB001845,1845,Morgan Place,,53.379023,-6.352717,,,,
8240DB001850,1850,Whitestown Park,,53.397748,-6.399167,,,,
8240DB001858,1858,Hartstown Road,,53.390882,-6.410657,,,,
8240DB001859,1859,Willow Wood,,53.391036,-6.415492,,,,
8240DB002960,2960,Retail Park,,53.3943233176127,-6.38848464154604,,,,
8240DB003088,3088,River Vlly Heights,,53.452727,-6.2371,,,,
8240DB003089,3089,Cherry Avenue,,53.448965,-6.239786,,,,
8240DB003090,3090,Forest View,,53.449584,-6.241537,,,,
8240DB003605,3605,Heather Walk,,53.433968,-6.124919,,,,
8240DB003606,3606,Wendell Avenue,,53.434929,-6.130039,,,,
8240DB003607,3607,Redfern Ave,,53.434901,-6.136287,,,,
8240DB003615,3615,Wendell Avenue,,53.435313,-6.131603,,,,
8240DB003632,3632,Hill Drive,,53.44442,-6.152506,,,,
8240DB004906,4906,St Cronan's Avenue,,53.460654,-6.241305,,,,
8240DB004907,4907,St Cronan's Lawn,,53.462539,-6.239917,,,,
8240DB004908,4908,Ardcian Park,,53.463944,-6.239512,,,,
8240DB004914,4914,Valley View,,53.459852,-6.24179,,,,
8240DB004924,4924,St Colmcille GAA,,53.468256,-6.220565,,,,
8240DB004974,4974,Aquatic Centre,,53.3989987856538,-6.36941989342409,,,,
8240DB004979,4979,Alexion,,53.411337,-6.377823,,,,
8240DB005053,5053,Toberbunny,,53.419642,-6.234648,,,,
8240DB005076,5076,Brackenstown Ave,,53.461253,-6.228373,,,,
8250DB000461,461,Stillorgan Pk Hotel,,53.2948,-6.203541,,,,
8250DB002010,2010,Booterstown Avenue,,53.2988972413331,-6.20467441021003,,,,
8240DB006171,6171,Waterville Road,,53.396015,-6.37406,,,,
8240DB006219,6219,Melville Rd,,53.399836,-6.293037,,,,
8240DB006312,6312,Holywell Cres,,53.443465,-6.21141,,,,
8240DB006366,6366,Century Business Pk,,53.402651,-6.301346,,,,
8240DB007029,7029,Ravenwood Road,,53.395662,-6.429575,,,,
8240DB007030,7030,Ravenwood Road,,53.395899,-6.429176,,,,
8240DB007038,7038,Latchfort Court,,53.398279,-6.431073,,,,
8240DB007047,7047,Barnwell Green,,53.393118,-6.442615,,,,
8240DB007097,7097,Belgree Boulevard,,53.420141,-6.38483,,,,
8240DB007101,7101,Bealing Walk,,53.418259,-6.387188,,,,
8240DB007103,7103,Cruise Park,,53.41983,-6.393117,,,,
8240DB007107,7107,Ballentree Avenue,,53.417047,-6.386031,,,,
8240DB007158,7158,Delhurst,,53.39192,-6.438223,,,,
8240DB007194,7194,Holywell Vw,,53.447227,-6.207548,,,,
8240DB007195,7195,Holywell Vw,,53.447322,-6.20786,,,,
8250DB003133,3133,St Laurence College,,53.2503894672642,-6.14090044042847,,,,
8250DB003138,3138,Station Road,,53.2343526062782,-6.12474186559639,,,,
8250DB003144,3144,Cherrywood Road,,53.2456905241004,-6.13527501799832,,,,
8250DB003148,3148,Shrewsbury Lawn,,53.2587366190631,-6.14647424079959,,,,
8250DB002015,2015,Knocksinna,,53.2755348428717,-6.17906710725867,,,,
8250DB002020,2020,Foxrock Grove,,53.2770520283608,-6.1666310123776,,,,
8250DB002033,2033,Knapton Court,,53.2914782410317,-6.14339177356122,,,,
8250DB002039,2039,Dun Laoghaire Stn,,53.2948871708134,-6.13490268686881,,,,
8250DB002041,2041,St Michael's Hosp,,53.2935976049825,-6.13923437692805,,,,
8250DB002042,2042,Smith's Villas,,53.2936511303409,-6.14266745416566,,,,
8250DB002043,2043,Vesey Place,,53.292474,-6.142658,,,,
8250DB002057,2057,Deansgrange Village,,53.277762,-6.164876,,,,
8250DB002064,2064,Brewery Road,,53.2827256391542,-6.19384916123786,,,,
8250DB003012,3012,Bird Avenue,,53.305254,-6.244038,,,,
8250DB004727,4727,Laurence Park,,53.2908117067824,-6.19778320998189,,,,
8250DB007362,7362,Clonkeen Road,,53.2659394317396,-6.15769154664824,,,,
8350DB002997,2997,Florence Road,,53.203123,-6.109758,,,,
8240DB007224,7224,Stadium Business Pk,,53.397817,-6.338442,,,,
8240DB007237,7237,Stadium Business Pk,,53.3971412743395,-6.34158100949342,,,,
8240DB007343,7343,Corporate Park 2,,53.412845,-6.361218,,,,
8240DB007484,7484,Ballymun Kickhams,,53.416362,-6.265876,,,,
8240DB007654,7654,Knocksedan Drive,,53.45473,-6.26422,,,,
8240DB007699,7699,Blackwood Park,,53.394974,-6.444322,,,,
8240DB007700,7700,Willian's Drive,,53.394909,-6.444159,,,,
8240DB003751,3751,North Street,,53.460893,-6.218644,,,,
8240DB007243,7243,Rosemount Bus. Park,,53.403353,-6.357883,,,,
8240DB007298,7298,Connolly Hospital,,53.3875691042428,-6.37029277862408,,,,
8240DB007327,7327,Blackwood Ln,,53.434008,-6.150549,,,,
8240DB007388,7388,Linnetfields,,53.397959,-6.442288,,,,
8240DB007560,7560,The Oaks,,53.426761,-6.369953,,,,
8240DB007849,7849,Waterville Road,,53.393401,-6.368104,,,,
8240DB008243,8243,Ballymun Kickhams,,53.417428,-6.264607,,,,
8240DB008275,8275,Dardistown,,53.418123,-6.237679,,,,
8350DB004171,4171,Kilmantain Park,,53.200509,-6.111505,,,,
8350DB004172,4172,Rosslyn,,53.1986800787514,-6.11353140899549,,,,
8240DB006033,6033,Cherry Park,,53.447825,-6.238071,,,,
